Guess1,Guess2,Probability
4*5-7=13,68+22=90,0.6076285053320608
3+41*0=3,95-28=67,0.6076285053320568
2+71*0=2,94-58=36,0.6076285053320557
2*+16=32,84-75=09,0.6076285053320549
3*+29=87,60/15=+4,0.6075720814760605
19+-5=14,2*038=76,0.6075720814760567
1*2+04=6,57-39=18,0.6075720814760538
2*6-9=03,74+11=85,0.6075720814760533
2*03+3=9,65-17=48,0.6075156576200509
4*+13=52,77-68=09,0.6075156576200502
46-35=11,8*9+0=72,0.6075156576200493
2+01*6=8,97-44=53,0.6075156576200434
5*9-44=1,78/3=026,0.6074592337640429
1*72/8=9,36+14=50,0.6074592337640414
39+16=55,7*4-20=8,0.6074592337640402
7+12=019,8*6-45=3,0.6074592337640385
15-3=012,8*9+4=76,0.6074028099080347
1*02+6=8,79-44=35,0.6074028099080337
3*1+01=4,95-68=27,0.6074028099080315
14+39=53,7*2-06=8,0.6074028099080314
1+52*0=1,86-37=49,0.6074028099080303
60-12=48,7*8+3=59,0.6073463860520351
4*92=368,70-14=56,0.6073463860520326
24-1=023,7*8+9=65,0.6073463860520312
1*3+5=08,69-42=27,0.6073463860520305
6+4*7=34,80-29=51,0.6073463860520283
35-29=06,7*+14=98,0.6072899621960248
4+31*0=4,86-57=29,0.6072899621960174
4+52*0=4,89-16=73,0.6072899621960164
3+0*87=3,45-16=29,0.6072335383400232
6*01+2=8,79-35=44,0.607233538340019
4+7*8=60,52-13=39,0.6072335383400185
20+47=67,5*8-39=1,0.6072335383400164
43-24=19,8*+07=56,0.607233538340016
27*1/3=9,8+056=64,0.607233538340011
4*03/6=2,77-19=58,0.6071771144840141
12+49=61,3*5-08=7,0.607177114484012
20+47=67,3*8-19=5,0.6071771144840091
1*8/04=2,93-37=56,0.6071771144840081
5*7+1=36,90-48=42,0.6071771144840042
2*9/3=06,45-18=27,0.6071206906280139
37+32=69,40*1/5=8,0.6071206906280112
+09*6=54,38-21=17,0.607120690628009
3*6-18=0,49+25=74,0.6071206906280083
3*1+06=9,75-47=28,0.607120690628002
8*01/2=4,93-56=37,0.6071206906279967
4*03-4=8,71+25=96,0.607064266771999
5*9-37=8,8+016=24,0.6070642667719983
38-21=17,54/+9=06,0.6070642667719978
70-16=54,8*9/36=2,0.6070642667719948
1*56/7=8,33-24=09,0.6070642667719932
105-98=7,3*6+4=22,0.607007842915995
3*+19=57,48-06=42,0.6070078429159939
19-04=15,2*+38=76,0.6070078429159925
64-11=53,8*+09=72,0.607007842915992
1*8/04=2,93-36=57,0.6070078429159912
20+39=59,6*8-47=1,0.6070078429159912
12+59=71,3*8/06=4,0.6069514190599904
36+39=75,4*02/1=8,0.6068949952039863
58-47=11,6*3/2=09,0.6068949952039803
4+8*6=52,90-17=73,0.6068949952039779
2*13=026,84-+75=9,0.6068949952039735
63-11=52,7+8/4=09,0.606838571347975
42-13=29,56/+08=7,0.6068385713479749
47+10=57,9*8/36=2,0.6068385713479724
70-11=59,86/+2=43,0.6068385713479717
70+21=91,8*6-43=5,0.606838571347968
42/3=014,8*9-67=5,0.6068385713479674
1*7+02=9,63-45=18,0.6067821474919681
12+49=61,5*03-7=8,0.6067821474919678
5*+12=60,79-31=48,0.6067821474919671
6*02/3=4,95-18=77,0.6067821474919669
11+53=64,9*8-72=0,0.6067821474919622
6+93*0=6,81-27=54,0.6067257236359573
3*019=57,48-46=+2,0.6066692997799585
+09*6=54,38-11=27,0.6066692997799583
3*+27=81,90-56=34,0.6066692997799542
2*+16=32,57-08=49,0.6066692997799538
228/4=57,6*01+3=9,0.6066692997799533
1+3*01=4,95-28=67,0.6066692997799525
2+0*39=2,74-18=56,0.6066692997799505
1+73*0=1,89-24=65,0.6066692997799483
4*04/8=2,56-39=17,0.606612875923953
2*+39=78,46-45=01,0.6066128759239509
3*+29=87,56/4=014,0.6066128759239507
2*017=34,91-+85=6,0.606612875923949
5*8+1=41,90-63=27,0.606612875923944
2*9/6=03,45-17=28,0.6065564520679487
0*62+4=4,57-18=39,0.6065564520679424
3*76=228,50+-1=49,0.6065564520679415
3+0*87=3,45-26=19,0.6065000282119414
27+39=66,40*1/5=8,0.6065000282119408
45-27=18,6+0*93=6,0.6065000282119389
3*018=54,9-12/6=7,0.6065000282119338
36*2/8=9,4+047=51,0.6064436043559308
38+19=57,4*2-6=02,0.6064436043559307
50-43=+7,6*12/9=8,0.6064436043559298
6*12/9=8,50-43=+7,0.6064436043559298
2*039=78,56/+14=4,0.6064436043559287
2*031=62,57+-48=9,0.6064436043559278
10*1/2=5,86-37=49,0.606443604355926
5*9-43=2,70+16=86,0.6064436043559259
34-025=9,4*+17=68,0.6063871804999277
2+93*0=2,65-48=17,0.6063871804999272
2*4-3=05,61+18=79,0.606387180499927
12+04=16,5*9-37=8,0.6063871804999212
1+02/1=3,9*84=756,0.6063871804999202
1*54/9=6,8+027=35,0.6063871804999159
40-+34=6,79*2=158,0.6063307566439166
3*+16=48,97-095=2,0.606330756643913
6*8-5=43,7+012=19,0.6062743327879101
2*6/03=4,57-18=39,0.6062179089319089
3*8+0=24,69-12=57,0.6062179089319062
1*8-06=2,34+45=79,0.6062179089319036
2*+18=36,84-075=9,0.606217908931903
37-20=17,9*6+4=58,0.6062179089318995
47-19=28,6+0*35=6,0.6061614850759045
3*7+9=30,58-42=16,0.6061614850758984
5*01+4=9,65-27=38,0.606161485075897
59+24=83,7*1-01=6,0.6061614850758951
5*1+3=08,96-22=74,0.6061614850758945
1*3+1=04,86-59=27,0.6061614850758912
4+9*8=76,51-20=31,0.6061050612198967
105-8=97,2*+32=64,0.6061050612198928
46-19=27,8+53*0=8,0.6061050612198897
63-59=04,8*2+1=17,0.606105061219889
24+16=40,9*5-7=38,0.6061050612198859
7+12=019,8*5-34=6,0.6061050612198848
108/9=12,6*7+3=45,0.6060486373638894
48-12=36,5+0*79=5,0.6060486373638843
36+18=54,8*02-7=9,0.606048637363884
39+17=56,8*2/04=4,0.606048637363883
3+5*01=8,69-27=42,0.6060486373638827
2*05-6=4,78+13=91,0.6060486373638817
43-16=27,8+95*0=8,0.6060486373638806
26+-17=9,3*018=54,0.6059922135078778
18+31=49,2*06-7=5,0.6059922135078757
43-17=26,9+85*0=9,0.6059922135078757
3*4/06=2,58+19=77,0.6059922135078748
2*3+3=09,65-18=47,0.6059357896518776
37+29=66,5*8/40=1,0.605935789651877
4+01*4=8,79-53=26,0.6059357896518752
42-39=03,7*8/1=56,0.6059357896518752
1*5+04=9,65-28=37,0.6059357896518743
5*9-4=41,76/2=038,0.6059357896518717
4*014=56,87/3=+29,0.6059357896518699
3+41*0=3,86-57=29,0.6059357896518636
4*02/8=1,56+37=93,0.6058793657958743
1*02+4=6,57-38=19,0.6058793657958707
3+0*69=3,45-18=27,0.6058793657958697
3*+21=63,57-08=49,0.6058793657958673
2*+39=78,65-61=04,0.6058793657958655
39+20=59,6*8-41=7,0.6058793657958651
43+13=56,9*8-70=2,0.6058793657958618
3*1+9=12,406/7=58,0.6058229419398643
3*03-7=2,65+19=84,0.6058229419398631
4+1*1=05,67-29=38,0.6058229419398615
16+19=35,7*4-8=20,0.6058229419398607
53+19=72,6*8-48=0,0.6058229419398602
2*8+1=17,45-6=039,0.6058229419398595
2+93*0=2,74-58=16,0.605822941939859
6+013=19,8*7-4=52,0.605822941939856
1*8-02=6,34+45=79,0.6057665180838573
2+0*48=2,56-37=19,0.6057665180838561
39-24=15,6+0*78=6,0.6057665180838561
4*7-0=28,56+13=69,0.6057665180838557
36*1/9=4,80-23=57,0.6057665180838551
57-19=38,6+0*42=6,0.6057665180838531
18-16=02,7*5+4=39,0.6057665180838518
46*5=230,8+9/1=17,0.6057665180838515
2*1+04=6,95-38=57,0.6057665180838478
3*04/6=2,77-19=58,0.6057100942278496
1+54*0=1,67-28=39,0.6057100942278474
30/15=+2,9*76=684,0.6057100942278433
26+44=70,5*8-39=1,0.6057100942278423
1+5/1=06,9*42=378,0.6057100942278417
-6+11=05,9*42=378,0.6057100942278402
12+59=71,6*04/3=8,0.6056536703718446
3*08/6=4,71-12=59,0.60565367037184
5+91*0=5,78-36=42,0.6056536703718396
5+9/3=08,7*61=427,0.6056536703718385
1+96*0=1,73-25=48,0.6056536703718364
42/3=014,7*8+9=65,0.6055972465158377
1*6+02=8,94-37=57,0.6055972465158281
5*+14=70,98-36=62,0.6055972465158274
47-28=19,5+63*0=5,0.6055408226598336
4*+13=52,90/6-7=8,0.6055408226598278
2*4-6=02,39+18=57,0.6055408226598249
5+01*3=8,96-24=72,0.6055408226598226
47-29=18,6+0*35=6,0.605484398803829
54/18=03,6*6-29=7,0.6054843988038258
5*7+0=35,69-21=48,0.6054843988038228
1+1*7=08,64-29=35,0.6054843988038205
11-+05=6,9*42=378,0.6054843988038159
70-14=56,8*9/24=3,0.6054279749478124
1+45*0=1,67-28=39,0.6053715510918077
1+63/9=8,27*02=54,0.6053715510918051
14+29=43,8*7-6=50,0.6053715510918044
2+41=043,9*8-67=5,0.605371551091804
14+35=49,7*2-06=8,0.6053715510918027
58-17=41,9*2/6=03,0.6053715510918023
24-1=023,5+9*7=68,0.6053151272358033
57-54=03,6*12/8=9,0.605315127235803
4*6+0=24,93-15=78,0.6053151272358005
4*7-5=23,96/12=08,0.6053151272357996
2*034=68,9-1+7=15,0.6053151272357988
3*01+5=8,91-24=67,0.6053151272357984
30+18=48,7*5-6=29,0.6053151272357977
19+-7=12,8*63=504,0.6053151272357953
14-5/1=9,2*038=76,0.6052587033797999
3*+27=81,55-49=06,0.6052587033797995
40*1/8=5,9+027=36,0.6052587033797967
3*8-5=19,46+24=70,0.6052587033797941
3*8/04=6,92-17=75,0.6052587033797929
51+13=64,9*8-0=72,0.6052587033797923
1+8*5=41,36-29=07,0.6052022795237935
4*03/2=6,77-18=59,0.6052022795237914
5+3*1=08,69-22=47,0.6052022795237907
1+45*0=1,67-39=28,0.605202279523789
4+6*8=52,70-31=39,0.6052022795237889
42+17=59,8*03/4=6,0.6052022795237886
5+047=52,9*6/18=3,0.6052022795237878
4*9/1=36,80-53=27,0.6052022795237877
2*01+6=8,91-37=54,0.6052022795237859
26-21=05,8*4+7=39,0.6052022795237859
5+8/04=7,61-32=29,0.6051458556677878
1/9*72=8,50-36=14,0.6051458556677851
2*4+00=8,56-17=39,0.6051458556677829
27-1=026,3+9*5=48,0.6051458556677821
5*+12=60,87-38=49,0.6051458556677787
72+11=83,9*6-0=54,0.6051458556677765
4*9+2=38,75-10=65,0.6050894318117814
20*1/4=5,98-31=67,0.6050894318117758
12+57=69,4*03-4=8,0.6050894318117749
5*9-39=6,72/4=018,0.6050894318117744
48+22=70,9*6-51=3,0.605089431811774
57/3=019,8*6-46=2,0.6050894318117738
58-21=37,6+0*94=6,0.6050330079557764
42-19=23,56/+08=7,0.6050330079557763
24-3=021,6*8+9=57,0.6050330079557761
10*4/5=8,66-29=37,0.6050330079557741
19-4=015,2*+38=76,0.6050330079557741
2*+38=76,19-4=015,0.6050330079557741
5+9*3=32,68/17=04,0.6050330079557734
1+6*2=13,57-48=09,0.6050330079557731
16+18=34,7*2-5=09,0.6050330079557716
26-19=07,5*8+3=43,0.6050330079557705
28-3=025,7*9+1=64,0.6050330079557695
2*8-09=7,36+18=54,0.6050330079557694
2*01+4=6,95-58=37,0.6050330079557683
2*6+1=13,84-075=9,0.6050330079557663
24-15=09,4*7+8=36,0.6049765840997726
3*7+8=29,46-1=045,0.6049765840997678
3*73=219,60/5-8=4,0.6049765840997674
10+57=67,4*8-29=3,0.6049765840997672
24-019=5,6*+13=78,0.6049765840997648
3+02*3=9,74-56=18,0.6049765840997634
3*016=48,97-+95=2,0.6049765840997599
27+31=58,6*6/09=4,0.60492016024376
2*31=062,57-+49=8,0.6049201602437577
2*9/18=1,53-47=06,0.6049201602437573
2+01*6=8,74-35=39,0.6049201602437569
3*+27=81,96-40=56,0.6049201602437565
18-016=2,5*7+4=39,0.6049201602437545
4*92=368,70-56=14,0.6048637363877547
7*9/21=3,80-24=56,0.6048637363877538
5*6/10=3,77-28=49,0.6048637363877525
1+0*94=1,65-37=28,0.6048637363877496
30/2-7=8,9*5+1=46,0.6048637363877448
9*5+1=46,30/2-7=8,0.6048637363877448
50-47=+3,6*12/9=8,0.604807312531749
6*12/9=8,50-47=+3,0.604807312531749
0*62+4=4,57-39=18,0.6048073125317474
3*8-19=5,47+20=67,0.6048073125317471
5*+16=80,94-21=73,0.6048073125317451
40-23=17,9*9+5=86,0.6048073125317441
10*4/8=5,66-29=37,0.6047508886757448
5+93*0=5,68-21=47,0.6047508886757416
18+39=57,6*4-0=24,0.6047508886757403
3+01*6=9,78-24=54,0.6047508886757392
59-21=38,6+0*47=6,0.6047508886757386
69-16=53,7*+4=028,0.6047508886757371
56-37=19,8*2/04=4,0.6047508886757328
4*8-23=9,57+10=67,0.604694464819736
4+01*4=8,79-56=23,0.6046944648197347
62+-54=8,7*013=91,0.6046944648197342
1+2*8=17,45-36=09,0.6046944648197334
5*02-3=7,84+12=96,0.6046944648197329
5+2*9=23,68/17=04,0.6046944648197327
12+59=71,6*04/8=3,0.6046380409637305
2*1+6=08,73-19=54,0.6046380409637288
1*72/9=8,6+047=53,0.6046380409637285
6*8-43=5,7+019=26,0.6046380409637284
5+037=42,6*12/9=8,0.6046380409637282
3*+14=42,85-76=09,0.6046380409637242
6+41*0=6,89-32=57,0.6046380409637228
2*36/9=8,47+10=57,0.6045816171077263
1*8/02=4,93-56=37,0.6045816171077177
28*1/4=7,3+056=59,0.6045251932517125
3*72=216,8-9+5=04,0.6045251932517102
28*1/7=4,6+029=35,0.604468769395714
104/4=26,5*9-38=7,0.6044687693957126
54-28=26,7+9/3=10,0.6044687693957085
2*03+2=8,79-64=15,0.6044687693957027
5*+16=80,97-23=74,0.6044687693957026
3*8+5=29,70-56=14,0.6044123455397049
45+29=74,6*3-18=0,0.6044123455397036
4+76*0=4,59-21=38,0.6044123455397009
1*07+1=8,64-35=29,0.6044123455397002
2*2+01=5,86-47=39,0.6044123455396977
7+046=53,9*2/1=18,0.6044123455396955
2+64*0=2,93-15=78,0.6044123455396951
37-2=035,8*6+1=49,0.6044123455396946
54-16=38,7*1+2=09,0.604355921683695
42-10=32,9+8*6=57,0.6043559216836946
10*1-6=4,52+37=89,0.604355921683694
4+92*0=4,78-65=13,0.6043559216836937
0*91+4=4,83-26=57,0.6043559216836926
11+47=58,9*2/03=6,0.6043559216836925
7*1+3=10,98-46=52,0.6043559216836882
48*+2=96,50-37=13,0.6042994978276902
1*72/8=9,41-36=05,0.60429949782769
49-12=37,6+0*58=6,0.604299497827688
6*01+3=9,75-28=47,0.6042994978276875
3*72=216,9+04-8=5,0.604299497827686
15+34=49,2*7-6=08,0.6042994978276858
2*4-5=03,86+11=97,0.6042994978276857
3*72=216,9+04-5=8,0.6042994978276846
5*6+8=38,70-41=29,0.6042994978276838
7*8/56=1,9+014=23,0.6042994978276823
68-23=45,9+71*0=9,0.6042994978276811
3+25/5=8,4*019=76,0.6042430739716892
1*5+04=9,83-27=56,0.6042430739716801
63-51=12,7+8/04=9,0.6042430739716799
60-47=13,9+2*8=25,0.6042430739716783
1+64*0=1,98-25=73,0.604243073971674
1+9*4=37,56/28=02,0.604186650115679
3+0*96=3,45-18=27,0.6041866501156785
52-14=38,7+0*96=7,0.6041866501156765
7*9/63=1,8+044=52,0.6041866501156724
2*6/03=4,59+18=77,0.6041302262596704
69-13=56,7*+4=028,0.6041302262596677
3*06/2=9,71+14=85,0.6041302262596674
59-21=38,6+0*74=6,0.6041302262596655
3*4-08=4,71+25=96,0.6041302262596631
8*5+1=41,90-23=67,0.6041302262596602
41+28=69,5*7-35=0,0.604073802403665
2*018=36,84-+75=9,0.6040738024036632
45-18=27,9+63*0=9,0.6040738024036579
7*1+3=10,98-42=56,0.6040738024036565
4*+18=72,60/5-9=3,0.6040173785476637
3*76=228,50+-9=41,0.6040173785476576
2*7-10=4,65+33=98,0.6040173785476574
12*4/8=6,90-33=57,0.604017378547657
24-21=03,7*9+5=68,0.6040173785476564
28+41=69,5*7-35=0,0.6040173785476551
51-31=20,9*8+4=76,0.6040173785476551
52+17=69,8*03/6=4,0.6040173785476514
4*7+0=28,69-56=13,0.6039609546916545
4*03/2=6,77-59=18,0.6039609546916539
3*+26=78,51-42=09,0.6039609546916531
104/8=13,7*5-26=9,0.6039609546916523
35+40=75,6*12/9=8,0.6039609546916518
18*3/6=9,5+42=047,0.6039609546916508
4*6/08=3,52+17=69,0.6039609546916506
20+47=67,5*8-31=9,0.6039609546916505
7*13=+91,80-54=26,0.6039609546916476
61-21=40,8*7+3=59,0.6039609546916462
45-26=19,7+0*38=7,0.6039045308356478
4*02-7=1,63+35=98,0.6039045308356475
13+51=64,9*8-0=72,0.6039045308356398
5*6-3=27,8+41=049,0.6039045308356387
1+0/35=1,9*72=648,0.6039045308356371
104-96=8,5*3+7=22,0.6038481069796425
60-42=18,7*8+3=59,0.6038481069796423
54+25=79,6*3-18=0,0.6038481069796388
1*3+5=08,96-24=72,0.6038481069796345
6+4*1=10,89-37=52,0.6038481069796335
6*01-2=4,58+37=95,0.6037916831236344
2/6*9=03,58-11=47,0.6037916831236324
40-+4=36,79*2=158,0.6037916831236323
5*+3-9=6,84/12=07,0.6037916831236322
3*72=216,8+05-9=4,0.6037916831236302
2*+18=36,97-47=50,0.6037916831236295
13+29=42,8*7-6=50,0.6037916831236281
29+35=64,8*1-07=1,0.6037916831236251
5*4/2=10,67-28=39,0.6037352592676302
27-18=09,4+5*6=34,0.6037352592676297
3*2+3=09,65-47=18,0.6037352592676287
60/+5=12,9*83=747,0.6037352592676282
1*8-02=6,39+35=74,0.603735259267627
1+4/01=5,67-29=38,0.6037352592676266
6*5/3=10,77-29=48,0.6037352592676253
6*01/3=2,95-47=48,0.6037352592676248
3+6*01=9,45-27=18,0.6037352592676247
6*7-38=4,9+016=25,0.6037352592676233
3*12=036,84-+5=79,0.6037352592676208
2*013=26,84-79=+5,0.6037352592676207
7*8/4=14,9+026=35,0.6037352592676206
76-41=35,8+92*0=8,0.6037352592676202
46-39=07,5+8*2=21,0.603678835411627
4+8*7=60,52-19=33,0.6036788354116244
36-+7=29,40*1/5=8,0.6036788354116231
1*54/6=9,32+38=70,0.603678835411622
46-27=19,5+0*83=5,0.6036788354116218
13+43=56,2*8-09=7,0.6036788354116214
0+9*6=54,38-11=27,0.6036788354116202
3*01+6=9,45-27=18,0.6036788354116197
2*9+0=18,76-31=45,0.6036788354116196
1*5+04=9,83-26=57,0.6036788354116163
5*9-43=2,68+10=78,0.6036788354116163
1*36/9=4,70-52=18,0.6036224115556164
64-39=25,7+01/1=8,0.6036224115556162
3*6+9=27,54/18=03,0.6036224115556159
3*73=219,60/5-4=8,0.6036224115556158
2*029=58,3+16/4=7,0.603622411555615
4+1*1=05,67-28=39,0.603622411555612
1+42/6=8,90-57=33,0.6036224115556097
3*021=63,57-+9=48,0.6035659876996073
6+03-5=4,8*91=728,0.6035659876996071
32+10=42,9*8-5=67,0.6035659876996058
4*3/06=2,58+19=77,0.6035659876996055
6+01-2=5,8*93=744,0.6035659876996055
2*13=026,57-48=+9,0.6035659876996053
3+0*48=3,69-12=57,0.6035659876996051
2*01+5=7,98-34=64,0.6035659876996026
47-39=08,5*6/2=15,0.6035095638436092
50-43=+7,6*12/8=9,0.6035095638436038
6*12/8=9,50-43=+7,0.6035095638436038
24*3/9=8,6+051=57,0.6035095638436031
6*04/3=8,92-17=75,0.6035095638436007
1+84*0=1,79-53=26,0.6035095638435983
30/2-8=7,9*5+1=46,0.6035095638435983
9*5+1=46,30/2-8=7,0.6035095638435983
58-31=27,9*4/06=6,0.6035095638435966
11+53=64,8*2-09=7,0.6035095638435953
3*8-15=9,47+20=67,0.6034531399875941
1*9-07=2,43+25=68,0.6034531399875919
48/16=03,7*+2-9=5,0.6034531399875919
5+2*7=19,80-36=44,0.6034531399875914
09*2/3=6,47+11=58,0.6034531399875904
7+61*0=7,92-38=54,0.603453139987589
80-13=67,9+4*4=25,0.6034531399875854
40-+39=1,6*87=522,0.6033967161315926
4+0*89=4,57-31=26,0.6033967161315922
2*03+3=9,65-48=17,0.6033967161315864
5+7*3=26,94-10=84,0.6033967161315837
58-27=31,6+0*49=6,0.6033402922755858
2*8+1=17,45-06=39,0.6033402922755838
37+21=58,6*9-54=0,0.6033402922755773
39+27=66,8*5/10=4,0.6033402922755756
4*92=368,70-54=16,0.6032838684195779
6+01-5=2,8*93=744,0.6032838684195766
3*018=54,71-+62=9,0.6032838684195763
38-+37=1,5*92=460,0.6032838684195757
3*26=078,5+9/1=14,0.6032838684195748
4*+13=52,90/6-8=7,0.6032838684195739
38-17=21,54/+6=09,0.6032838684195736
68*3=204,9+7-1=15,0.6032838684195707
24+16=40,9*5-8=37,0.6032838684195705
70-32=38,9*5+1=46,0.603283868419568
47-12=35,6+0*89=6,0.6032274445635746
60-42=18,7*5+4=39,0.6032274445635726
14*4/7=8,3+059=62,0.6032274445635724
0*81+7=7,64-25=39,0.6032274445635711
38+19=57,5*2-06=4,0.6032274445635704
48/16=03,7*+2-5=9,0.6032274445635686
5*-1+9=4,78/26=03,0.6032274445635676
3*72=216,9+4-5=08,0.6032274445635672
1*1+3=04,86-59=27,0.6032274445635646
2*8+1=17,45-09=36,0.603171020707566
42-35=07,6*12/8=9,0.6031710207075657
18-02=16,5*7+4=39,0.6031710207075645
23-15=08,7*9+1=64,0.6031710207075632
3*021=63,57-+8=49,0.603171020707563
3*12=+36,57-48=09,0.6031710207075629
2*9-5=13,68/17=04,0.603171020707559
46+24=70,8*5-1=39,0.6031710207075585
7+038=45,9*2-12=6,0.6031710207075575
1*4+04=8,97-65=32,0.6031710207075559
4*2-3=05,61+18=79,0.6031145968515625
3+8/02=7,6*91=546,0.6031145968515603
4*013=52,77+-68=9,0.6031145968515564
2+0*79=2,63-18=45,0.6031145968515537
10+47=57,2*36/9=8,0.6031145968515529
4*9/36=1,8+027=35,0.6031145968515523
2*013=26,84+-9=75,0.6031145968515489
47-18=29,5*6/30=1,0.6030581729955561
4*017=68,52-+43=9,0.6030581729955555
4*1+05=9,65-37=28,0.6030581729955524
0*51+4=4,67-28=39,0.6030581729955512
39-16=23,5+8/04=7,0.6030581729955502
19*+4=76,33-25=08,0.6030581729955493
45-17=28,6+1*03=9,0.6030581729955485
3*7-19=2,8+046=54,0.6030581729955465
3*1+02=5,94-18=76,0.6030581729955454
2*1+04=6,93-15=78,0.6030581729955451
12+4=016,9*5-7=38,0.6030581729955434
7+21*0=7,94-36=58,0.6030581729955429
8+2*4=16,90-33=57,0.6030581729955424
2*6/04=3,57-18=39,0.6030017491395465
4+2*8=20,56-37=19,0.6030017491395457
60-12=48,8*7+3=59,0.6030017491395423
6*9/27=2,8+043=51,0.603001749139542
27*2/6=9,8+043=51,0.6030017491395377
70-32=38,9*6/54=1,0.603001749139537
10-4/2=8,6*9+3=57,0.602945325283541
6*9+3=57,10-4/2=8,0.602945325283541
1*54/6=9,38+32=70,0.6029453252835388
378/9=42,5*01+1=6,0.6029453252835388
45-27=18,6*3/02=9,0.6029453252835386
5+73*0=5,69-21=48,0.6029453252835381
18+16=34,7*2-9=05,0.6029453252835368
34+58=92,7*01-1=6,0.6029453252835353
4*3-09=3,65+17=82,0.6029453252835342
5*+16=80,79-47=32,0.6029453252835337
45-28=17,9+63*0=9,0.6029453252835327
25-17=08,9+4*6=33,0.6029453252835323
5+8*4=37,90-29=61,0.6029453252835313
58/29=+2,60-17=43,0.602888901427536
4*6-5=19,76/38=02,0.6028889014275337
12*1-9=3,406/7=58,0.6028889014275333
2*09/3=6,74+11=85,0.6028889014275332
3+9*5=48,72-10=62,0.6028889014275332
162/9=18,3*04-7=5,0.6028889014275324
3*12/9=4,7+068=75,0.6028889014275317
40-23=17,9*7+5=68,0.6028889014275309
3*4+6=18,79-20=59,0.6028889014275305
3*6-0=18,45+29=74,0.6028889014275302
35-26=+9,7*012=84,0.6028889014275302
162/9=18,3*04-5=7,0.6028889014275287
5*01+2=7,98-34=64,0.6028889014275287
53+16=69,7*4-0=28,0.6028889014275277
1*6+02=8,91-34=57,0.6028889014275263
44+26=70,8*5-1=39,0.602888901427526
1*32/8=4,75-66=09,0.6028324775715268
42-33=09,56*1/8=7,0.6028324775715268
3*9+0=27,74-18=56,0.602832477571526
5+6*4=29,80-17=63,0.6028324775715224
67-53=14,9+82*0=9,0.6028324775715196
6*4-9=15,78/26=03,0.6027760537155231
3+0*98=3,62-15=47,0.6027760537155199
58-11=47,6/2*3=09,0.6027760537155182
153/9=17,2*6-04=8,0.6027760537155163
3*6=+018,74-25=49,0.6027760537155159
1*3+1=04,95-67=28,0.6027760537155112
20+39=59,8*6-47=1,0.6027760537155109
29+14=43,8*7-6=50,0.6027760537155086
2+0*35=2,67-19=48,0.6027196298595154
3+87*0=3,45-16=29,0.6027196298595151
3*6/09=2,48+17=65,0.6027196298595131
56+18=74,9*02/6=3,0.602719629859511
6*+4=024,93-15=78,0.6027196298595093
19+35=54,2*7-6=08,0.6027196298595071
50-47=+3,6*12/8=9,0.6026632060035126
6*12/8=9,50-47=+3,0.6026632060035126
1-4+08=5,3*92=276,0.6026632060035088
40-+31=9,6*87=522,0.6026632060035082
2*04/1=8,93-37=56,0.6026632060035036
10/2+3=8,9*64=576,0.6026632060035028
30-29=+1,7*94=658,0.6026632060035012
1*6+2=08,97-44=53,0.6026632060035004
7+8/2=11,90-54=36,0.6026632060034995
64-25=39,8+0*17=8,0.6026632060034992
2*043=86,7+9-5=11,0.6026067821475042
3*21/7=9,48+06=54,0.6026067821475029
2*36/9=8,70-54=16,0.6026067821475012
5+93*0=5,68-27=41,0.6026067821475009
18-12=06,4+7*5=39,0.6026067821475005
32*1/4=8,7+059=66,0.6026067821475001
45-18=27,6*3/09=2,0.6026067821474997
27+31=58,6*6/04=9,0.6026067821474992
1*8-3=05,49+27=76,0.6026067821474991
3*9/27=1,80-56=24,0.6026067821474969
13+43=56,8*02-9=7,0.6026067821474954
